
|||2018-09-16 23:39:32.348773|||6.1527|||0.613|||8.434|||0
|||2018-09-16 23:39:42.552887|||6.0245|||4.509|||7.328|||0
|||2018-09-16 23:39:52.762898|||6.8317|||4.747|||9.246|||0
|||2018-09-16 23:40:02.978787|||5.9217|||3.756|||7.796|||0
|||2018-09-16 23:40:24.202581|||6.933|||5.35|||9.79|||1
|||2018-09-16 23:40:34.419692|||7.6011|||6.294|||8.623|||0
|||2018-09-16 23:40:44.632223|||5.8953|||4.467|||7.51|||0
|||2018-09-17 01:39:23.142177|||6.7881|||4.611|||8.559|||0
